id,rate_unemployment,percent_college,percent_married,median_income,percent_lunch,percent_multiling,state,zip_code,school_type,school_level,average_act
250195000045,-0.37002602687345254,1.692859390194851,0.919223877455206,1.5424012504152773,-1.54422501834784,0.3606721550877874,MA,01810,Regular School,High,25.1343101343101
130312000055,-0.3255361232396731,-1.2102273847027927,-0.1765388420785434,-0.7134491024638131,0.38629476455094136,-0.879341151990516,GA,31096,Regular School,High,17.9059829059829
130129002365,0.2446999709089851,0.9213821024379683,0.8576519583635364,1.0905857290947156,-0.6742892649122165,0.22320560318187765,GA,30152,Regular School,High,23.3760683760684
422058000470,-1.0603439360538738,1.470660310575841,1.4027305113562532,2.1860136860758064,-1.3376228641546777,-0.5092009140309713,PA,15057,Regular School,High,24.9389499389499
251143001887,-0.2842773631744754,2.222247950362873,1.0072140475499625,2.221104963907123,-1.1519247090977816,0.015946692219904832,MA,01907,Regular School,High,23.0830280830281
481623001242,0.7678883911025159,-0.4600646723156858,-1.6231027769423267,-1.3019939682563386,-0.7695301191688064,0.2605015686782374,TX,75201,Regular School,High,23.4004884004884
130255002387,0.5706247731925121,1.096265229440837,1.0723715214727219,0.2985604734561034,-0.46819559814064515,-0.12003651098699665,GA,30052,Regular School,High,21.1538461538462
120009004305,-0.2650487467474717,0.4417119226174367,-1.2748406158622916,-0.17176069263464047,-0.23814083982393328,-0.15686692205344188,FL,32407,Regular School,High,23.2783882783883
482517002809,-0.8110894857168318,-0.025569784441225204,0.8564232714078314,0.5395832199110143,-0.7740167188393966,1.665875876133352,TX,77494,Regular School,High,22.3504273504273
120015000118,1.0376590058812478,0.6256621458595013,-0.32186773746498065,-0.6453499637620611,-0.831212188920155,-0.06794883465474945,FL,32953,Regular School,High,22.3504273504273
470195000636,-0.41681692815127225,-0.23819000117929426,-0.5657063815636949,-0.7210065953611281,1.4191907017761665,-0.7517789943450244,TN,38343,Regular School,High,15.9
360008605861,1.974815257630004,-0.7286841203427304,-0.7705919477784099,-0.9253857140923009,1.9887127982463009,2.594005448787325,NY,10457,Regular School,High,15.4151404151404
170993000942,-0.7181587179976507,1.497191255841469,0.85328648115142,0.9602291894442715,0.22156467933936633,1.577922429236473,IL,60618,Regular School,High,24.4
261776005441,0.489244831688559,0.49734736548394515,-1.3327621925080377,-0.3075096055956013,1.0119316713377573,-0.5540471166878568,MI,48225,Regular School,High,16.0
370192002584,2.120072429797856,2.2059365468047756,1.1984189370353238,-1.13887467561321,-0.7665723947659628,-0.4941806491848576,NC,27401,Regular School,High,20.1526251526252
483318003732,-0.7835206426103332,0.6287497193910992,1.1902667514432002,1.3930488502391496,-1.0993958988062968,-0.15251867460346794,TX,76247,Regular School,High,21.3980463980464
341359000730,-0.8737655506440859,2.172432797211818,1.694384995328272,4.497135865387692,-1.6474580758539532,0.13579133405962646,NJ,07446,Regular School,High,22.7411477411477
420639006122,-0.7819143749471208,-1.2359029350971729,0.7774728233767356,-0.19790553292805454,-0.24747439512158004,-0.6575508664678159,PA,16130,Regular School,High,21.3736263736264
550960001180,-0.11416312632116168,-0.25718159067261964,0.1571610101092592,-0.3242994952215281,1.430434742636961,0.16403001182780405,WI,53220,Regular School,High,15.6
390436900225,-0.4263346614663842,0.07148724242496893,0.15816202717622455,-0.4469351367228235,0.10127393250835491,-0.757885722170611,OH,43725,Regular School,High,20.0
262382006068,-0.6041476913362028,1.644257965098777,1.277000102947184,0.7162242971433931,-1.201943407120063,-0.6043592170067652,MI,48640,Regular School,High,23.0
470018000039,-0.2677593750836065,-1.1877915980783456,0.37619161566485076,-0.41065917081571146,0.07364042633792761,-0.6349603943586425,TN,37180,Regular School,High,18.9
550729000793,-0.9093631219599448,-0.013622138470558228,0.3300109273927843,0.13470585717972247,-1.0081198876647997,-0.7398850998624947,WI,54130,Regular School,High,21.8
390438900855,0.3537650727674355,-0.8855972454607052,-0.3584003824737508,-1.0277999556791586,-0.6810375702685273,-0.5556591108733769,OH,44622,Regular School,High,22.0
120003000020,-0.7372243804285858,0.42052656216637024,-0.1985193585308227,-0.2626140126542543,-0.1998976863013035,-0.2664263664730938,FL,32615,Regular School,High,22.6678876678877
482076002083,-0.9942816256368939,-0.605831760788632,0.826721110764205,-0.22074141687183338,0.6240876780001728,-0.7029791833403981,TX,75647,Regular School,High,20.2747252747253
120018003684,0.5333214941843856,0.4463102537477717,1.0145231471700908,-0.28712480042933003,-0.9036410117680825,1.3970764300916148,FL,33314,Regular School,High,26.5506715506715
171366001662,0.1351099655673818,-0.2917150603184155,-0.33171087130930516,-1.1887949800484474,0.1642968518324682,-0.8224449829042819,IL,62930,Regular School,High,18.0
482403002658,0.1963012939881625,-1.4354284796669925,-0.7062973740815748,-0.9268972126717638,0.09025754489833314,0.29364919403264816,TX,77320,Regular School,High,20.8852258852259
340459003039,1.278798904016654,-1.3972235924789131,-1.38883001410397,-0.21788182496474123,1.6850811191018897,2.423883288127388,NJ,07202,Regular School,High,13.3638583638584
482367002622,-0.15502918750304587,0.09750480361545276,-0.09754682373121978,0.542933027573608,-0.6847108245876968,-0.4367930559291521,TX,75459,Regular School,High,22.1794871794872
180345000490,-0.8105672601343309,1.0700902531844276,-0.3648540723506623,-0.5691214137815758,0.3592904147582234,-0.583015332569095,IN,47715,Regular School,High,20.4896214896215
120093002283,0.19636763211425948,-1.0872674197769467,0.5210462008019908,-0.5512285387057705,0.3569948106106737,-0.40703395569035755,FL,32958,Regular School,High,21.959706959707
262640006289,1.7618745718993982,-0.9309696293132267,-0.22451056580005108,-0.7450680186936607,0.06463515432709095,-0.7766492219203401,MI,49765,Regular School,High,18.9
421581004044,-0.8065627622319568,-0.3296242722724142,0.612608500867373,-0.10268112242188551,-0.7525191265717116,-0.7264509988219757,PA,18801,Regular School,High,21.7399267399267
422237004064,-0.8604971539378171,-0.9875810117796597,0.5028678091889324,-0.23034147541707137,-0.5357454563369797,-0.8179701211121898,PA,16930,Regular School,High,19.0537240537241
390452002121,-0.8628065662092516,-0.5889027719461449,0.35713605151080496,-0.41413153241718054,-0.8501581305948104,-0.7512868739885306,OH,43713,Regular School,High,20.0
482703012156,-0.6983926163532594,2.1615014748570744,1.5270735747620816,0.9279158008941301,-1.5668271625199999,0.586841858167364,TX,78750,Regular School,High,24.4505494505495
220018000081,-0.3831443772633556,0.500474663454668,-0.27150822710713535,-0.14524819052460028,-0.20086510668199126,-0.5905743347494573,LA,70634,Regular School,High,20.1
250960001515,-0.7723139915758668,0.9069647814491559,1.0944732690515075,0.316126538028241,-0.9661443011210473,-0.7118095501447659,MA,01360,Regular School,High,21.6910866910867
170993006088,1.7047776483635315,-1.4332320907680276,-0.3249830327473575,-0.9940567711754712,2.3429689730681726,1.174683784351151,IL,60617,Regular School,High,16.6
422133007321,-0.9490645000594856,0.7709550592198049,0.5209136107927131,-0.03429602452942435,0.6363482341500596,-0.5752989771476918,PA,16146,Regular School,High,18.8339438339438
421446003532,-0.8828527446657225,-1.5127996898913525,1.427590177521967,-0.09095679560280764,-0.5185857362595159,-0.3806165298941921,PA,17830,Regular School,High,19.7374847374847
220027000117,-0.1939429210050939,-0.633081056982193,-0.7535940579078912,-0.5635247839062668,-1.0078308433977927,-0.706939172452388,LA,71006,Regular School,High,20.9
210390000995,0.6360325302104146,-0.6578475635701942,-0.38078889939154464,-1.0620742072513063,0.720336782704758,-0.6551266109110526,KY,42066,Regular School,High,18.8
482484002777,-1.2222521556639172,0.3058904229842155,-0.15282907840055668,-0.09933131475929184,-0.7370877242712697,-0.08524268394135796,TX,78636,Regular School,High,22.1794871794872
360104106263,1.2815345160275726,-0.6114975969356918,-1.9968027308042586,-1.0199565035911344,1.1795415920863526,2.407551904938396,NY,10463,Regular School,High,15.6105006105006
341329004692,0.0995890220870745,0.25800554538812764,0.8197745923644604,1.1623206346497705,-1.2075211874135243,-0.5361044273489477,NJ,08742,Regular School,High,22.7655677655678
250477000634,0.3873403779416091,-1.2230895873465033,-1.1018388464291224,-0.1482711876835263,1.089959967329132,1.8616683487891135,MA,02149,Regular School,High,17.8327228327228
422022003165,0.011358776037057011,-1.349881270000117,-0.5040348744183037,-0.3702163709868366,-0.3245007870880765,-0.5316012133160777,PA,16125,Regular School,High,20.0793650793651
293165002208,-1.2935310919380447,-0.714400817062255,-1.764051734765284,-0.5432625326788709,-0.9006789632067532,-0.591034401273411,MO,63385,Regular School,High,22.8
550324000365,-0.6123400343423049,0.1821230882433101,1.2688847111698685,-0.2857767071017009,-0.6093748200222777,-0.7839222122683495,WI,54624,Regular School,High,21.1
263222006751,-0.10280929876818021,0.5694228250954783,0.11140179802029893,-0.17972669866154006,0.3833389764116743,-0.5524851142982358,MI,48080,Regular School,High,18.4
340264000087,1.8214029773641025,-1.093734190964812,-2.5471812344111515,-1.3670701097991647,1.6657725178534326,0.5484696646104398,NJ,08103,Regular School,High,15.7326007326007
120108007353,-0.7099426877960665,-0.12838945709657199,0.3403475480438916,-0.21796352759065815,0.956204108318803,0.4081572927847511,FL,33909,Regular School,High,18.6141636141636
360008405187,1.4886355380615146,-0.6178056197838309,-1.8783599634603159,-0.5388505908793573,2.1322456080146512,2.5616929420633925,NY,10455,Regular School,High,15.2442002442002
390481303120,2.3139965708621424,-0.4154912149621323,-0.7244989710928299,-0.6210025812388192,0.8149776576814479,0.033634017673660144,OH,44052,Regular School,High,20.0
530792001317,-0.5841311234389873,1.1437089962874865,-0.7073042003467017,-0.05161698122381117,-0.8243510797319287,0.4188523615204679,WA,98133,Regular School,High,23.962148962149
420606001475,-0.2672640823305071,0.9715664768927957,0.17504517503874173,-0.7000498718134384,-0.9439553108863528,-0.5220953915398093,PA,16214,Regular School,High,22.2527472527473
360008505659,0.9700528882796964,-0.737145888594525,0.30388347492894446,-0.42434436065679537,2.4945610464745016,2.437010343683265,NY,10461,Regular School,High,16.4896214896215
481623001205,-0.7621400470354798,0.7790375081488984,0.0769626577606728,0.445666051419516,1.5315578657517634,1.7134613329366872,TX,75228,Regular School,High,16.7338217338217
360008405180,1.9291722421025481,-1.5606866377278734,-2.061221800891347,-1.3378614210338662,1.8107761025406461,2.1901647335179577,NY,10451,Regular School,High,15.5372405372405
390457902345,-1.6063875292866072,0.9139938399538337,1.5135331491360993,1.0526348593563069,-1.004492167775049,-0.764741162131668,OH,45806,Regular School,High,24.0
420423001029,0.050328240648273036,-1.0556282336451048,-0.0347360207395288,0.3356126143094262,0.27450702486910084,-0.48143371879194113,PA,19057,Regular School,High,19.0537240537241
530078000155,-0.09747065747454998,-0.7142124318074494,-0.6469888333413025,-0.6236579165811191,-0.16590774331062674,0.5859386998161481,WA,98233,Regular School,High,21.7887667887668
422229002253,-0.16225177543060176,-0.9621976990642597,0.9799220943419474,0.015624279905813119,-0.5893523647026189,-0.7137107486050749,PA,17267,Regular School,High,20.3724053724054
370297002886,-0.39987385052450075,0.8703362520286199,0.27493141061038545,-0.05639658483995093,-0.3970613689679049,0.6348307923473319,NC,28273,Regular School,High,21.0805860805861
250423000570,-0.2680599206070459,0.7408226942167632,0.21649244602862974,1.29226866117063,-1.1051229626683845,-0.20560475918606883,MA,01516,Regular School,High,21.3003663003663
481984001940,-1.0204174566318394,-0.06735611934070808,0.5582245735266209,0.0448738199840701,-0.4365512278162891,0.49131451177117863,TX,78624,Regular School,High,21.959706959707
130255001114,-0.6721887050773443,1.425086126274893,0.9827901607085251,1.9628429633837423,-0.34523884323837245,0.9940963766765287,GA,30047,Regular School,High,22.6678876678877
422237004068,0.011227008637357566,0.42240950909962666,0.2099350156630776,-0.37307596289392875,-0.49418290699977285,-0.7459302420019296,PA,16933,Regular School,High,20.3724053724054
390437504331,-1.2291956243104465,2.3484785981855456,1.862525619680703,1.6305992350925915,-0.5099557773702659,-0.2689369351620937,OH,45208,Regular School,High,22.0
341623004724,-0.07810912356205912,0.0470866545633289,0.596261224011387,1.3378995777452294,-0.8367837821995333,-0.1612263342515699,NJ,08753,Regular School,High,21.4713064713065
120144002779,-0.42296440517320083,0.5532828659101117,-1.9400122072598482,-0.7728877628183716,0.26560675771625153,1.0690630166217983,FL,32817,Regular School,High,21.5445665445665
120144007614,0.19719705364529713,0.5888316016399828,-0.10112205914451439,-0.26947703323127553,0.2803239604631587,-0.18728017700200353,FL,32833,Regular School,High,20.6166056166056
420549004545,-0.45225174975778165,0.010393616990737271,0.2613863358735364,0.2394077722922541,-0.9972715708757319,-0.5132325384206198,PA,17406,Regular School,High,21.9108669108669
341281001202,1.1564283579006696,-1.197966640736695,-0.8134872476317854,0.12939518649512274,-0.3025993121634159,0.3200450532995427,NJ,08068,Regular School,High,20.3968253968254
470318000592,-0.12177311456406896,0.21049549995352562,-2.508149166718363,-1.0515345685080237,0.7116206174987909,-0.5728272621020021,TN,37206,Regular School,High,17.7
482034007256,-0.2132691295998704,-0.32488871688233095,0.7135370705058469,0.4006887558522521,-0.5664172771670866,0.34984745600924044,TX,75088,Regular School,High,21.2271062271062
291782000946,-1.0414900963526421,2.3834218270090624,1.173887512676385,5.780561564603614,-1.2782329762939875,-0.17389205145768372,MO,63124,Regular School,High,25.7
550459000486,-1.0587353939478985,0.3883993771428857,0.8032828328035649,-0.22789039663956379,-0.5943870246476003,-0.39624166846076825,WI,53809,Regular School,High,22.9
130255003376,-0.1602274545863484,0.7654029995694108,0.9102825136237448,1.1963906296571256,-0.9773437897442111,-0.4619380346240526,GA,30548,Regular School,High,22.8144078144078
360010201821,-0.540704682788705,0.7207007349139087,0.34781292346407106,-0.25742589590853,1.7853511849327313,1.5637781453283457,NY,11101,Regular School,High,18.028083028083
390504603956,-0.7562941301687071,-0.13038965988269946,0.7321974852361336,0.540890461925685,-0.9447669448444109,-0.6575851594724759,OH,45068,Regular School,High,22.0
420282005199,-0.8210952777134307,1.4363795801498236,1.6486385312979355,1.8817531071612001,-1.1877887072276718,-0.3439569628865289,PA,15237,Regular School,High,23.2295482295482
181143001846,-0.7668680399070456,-0.16856223542133794,0.08766795606177726,0.44872989989140044,-0.6385223557785528,-0.8456938214315948,IN,47995,Regular School,High,22.2625152625153
120108007882,-0.5720739726083417,0.28772154469885075,-0.8754580719274417,-0.31077771063227805,-1.1757684420039591,-0.291318005290884,FL,33919,Regular School,High,23.0586080586081
